code	full-ja	full-ja-hira	full-en	base-ja	base-ja-hira	base-en	type	pref	psub	county	subpref
01100	札幌市	さっぽろし	Sapporo City	札幌	さっぽろ	Sapporo	31	01	01100		01300
01202	函館市	はこだてし	Hakodate City	函館	はこだて	Hakodate	32	01	01200		01330
01203	小樽市	おたるし	Otaru City	小樽	おたる	Otaru	32	01	01200		01390
01204	旭川市	あさひかわし	Asahikawa City	旭川	あさひかわ	Asahikawa	32	01	01200		01450
01205	室蘭市	むろらんし	Muroran City	室蘭	むろらん	Muroran	32	01	01200		01570
01206	釧路市	くしろし	Kushiro City	釧路	くしろ	Kushiro	32	01	01200		01660
01207	帯広市	おびひろし	Obihiro City	帯広	おびひろ	Obihiro	32	01	01200		01630
01208	北見市	きたみし	Kitami City	北見	きたみ	Kitami	32	01	01200		01540
01209	夕張市	ゆうばりし	Yubari City	夕張	ゆうばり	Yubari	32	01	01200		01420
01210	岩見沢市	いわみざわし	Iwamizawa City	岩見沢	いわみざわ	Iwamizawa	32	01	01200		01420
01211	網走市	あばしりし	Abashiri City	網走	あばしり	Abashiri	32	01	01200		01540
01212	留萌市	るもいし	Rumoi City	留萌	るもい	Rumoi	32	01	01200		01480
01213	苫小牧市	とまこまいし	Tomakomai City	苫小牧	とまこまい	Tomakomai	32	01	01200		01570
01214	稚内市	わっかないし	Wakkanai City	稚内	わっかない	Wakkanai	32	01	01200		01510
01215	美唄市	びばいし	Bibai City	美唄	びばい	Bibai	32	01	01200		01420
01216	芦別市	あしべつし	Ashibetsu City	芦別	あしべつ	Ashibetsu	32	01	01200		01420
01217	江別市	えべつし	Ebetsu City	江別	えべつ	Ebetsu	32	01	01200		01300
01218	赤平市	あかびらし	Akabira City	赤平	あかびら	Akabira	32	01	01200		01420
01219	紋別市	もんべつし	Monbetsu City	紋別	もんべつ	Monbetsu	32	01	01200		01540
01220	士別市	しべつし	Shibetsu City	士別	しべつ	Shibetsu	32	01	01200		01450
01221	名寄市	なよろし	Nayoro City	名寄	なよろ	Nayoro	32	01	01200		01450
01222	三笠市	みかさし	Mikasa City	三笠	みかさ	Mikasa	32	01	01200		01420
01223	根室市	ねむろし	Nemuro City	根室	ねむろ	Nemuro	32	01	01200		01690
01224	千歳市	ちとせし	Chitose City	千歳	ちとせ	Chitose	32	01	01200		01300
01225	滝川市	たきかわし	Takikawa City	滝川	たきかわ	Takikawa	32	01	01200		01420
01226	砂川市	すながわし	Sunagawa City	砂川	すながわ	Sunagawa	32	01	01200		01420
01227	歌志内市	うたしないし	Utashinai City	歌志内	うたしない	Utashinai	32	01	01200		01420
01228	深川市	ふかがわし	Fukagawa City	深川	ふかがわ	Fukagawa	32	01	01200		01420
01229	富良野市	ふらのし	Furano City	富良野	ふらの	Furano	32	01	01200		01450
01230	登別市	のぼりべつし	Noboribetsu City	登別	のぼりべつ	Noboribetsu	32	01	01200		01570
01231	恵庭市	えにわし	Eniwa City	恵庭	えにわ	Eniwa	32	01	01200		01300
01233	伊達市	だてし	Date City	伊達	だて	Date	32	01	01200		01570
01234	北広島市	きたひろしまし	Kitahiroshima City	北広島	きたひろしま	Kitahiroshima	32	01	01200		01300
01235	石狩市	いしかりし	Ishikari City	石狩	いしかり	Ishikari	32	01	01200		01300
01236	北斗市	ほくとし	Hokuto City	北斗	ほくと	Hokuto	32	01	01200		01330
01303	当別町	とうべつちょう	Tobetsu Town	当別	とうべつ	Tobetsu	35	01	01300	01802	01300
01304	新篠津村	しんしのつむら	Shinshinotsu Village	新篠津	しんしのつ	Shinshinotsu	36	01	01300	01802	01300
01331	松前町	まつまえちょう	Matsumae Town	松前	まつまえ	Matsumae	35	01	01330	01806	01330
01332	福島町	ふくしまちょう	Fukushima Town	福島	ふくしま	Fukushima	35	01	01330	01806	01330
01333	知内町	しりうちちょう	Shiriuchi Town	知内	しりうち	Shiriuchi	35	01	01330	01807	01330
01334	木古内町	きこないちょう	Kikonai Town	木古内	きこない	Kikonai	35	01	01330	01807	01330
01337	七飯町	ななえちょう	Nanae Town	七飯	ななえ	Nanae	35	01	01330	01808	01330
01343	鹿部町	しかべちょう	Shikabe Town	鹿部	しかべ	Shikabe	35	01	01330	01809	01330
01345	森町	もりまち	Mori Town	森	もり	Mori	34	01	01330	01809	01330
01346	八雲町	やくもちょう	Yakumo Town	八雲	やくも	Yakumo	35	01	01330	01810	01330
01347	長万部町	おしゃまんべちょう	Oshamanbe Town	長万部	おしゃまんべ	Oshamanbe	35	01	01330	01811	01330
01361	江差町	えさしちょう	Esashi Town	江差	えさし	Esashi	35	01	01360	01812	01360
01362	上ノ国町	かみのくにちょう	Kaminokuni Town	上ノ国	かみのくに	Kaminokuni	35	01	01360	01812	01360
01363	厚沢部町	あっさぶちょう	Assabu Town	厚沢部	あっさぶ	Assabu	35	01	01360	01812	01360
01364	乙部町	おとべちょう	Otobe Town	乙部	おとべ	Otobe	35	01	01360	01813	01360
01367	奥尻町	おくしりちょう	Okushiri Town	奥尻	おくしり	Okushiri	35	01	01360	01815	01360
01370	今金町	いまかねちょう	Imakane Town	今金	いまかね	Imakane	35	01	01360	01816	01360
01371	せたな町	せたなちょう	Setana Town	せたな	せたな	Setana	35	01	01360	01814	01360
01391	島牧村	しままきむら	Shimamaki Village	島牧	しままき	Shimamaki	36	01	01390	01817	01390
01392	寿都町	すっつちょう	Suttsu Town	寿都	すっつ	Suttsu	35	01	01390	01818	01390
01393	黒松内町	くろまつないちょう	Kuromatsunai Town	黒松内	くろまつない	Kuromatsunai	35	01	01390	01818	01390
01394	蘭越町	らんこしちょう	Rankoshi Town	蘭越	らんこし	Rankoshi	35	01	01390	01819	01390
01395	ニセコ町	にせこちょう	Niseko Town	ニセコ	にせこ	Niseko	35	01	01390	01820	01390
01396	真狩村	まっかりむら	Makkari Village	真狩	まっかり	Makkari	36	01	01390	01820	01390
01397	留寿都村	るすつむら	Rusutsu Village	留寿都	るすつ	Rusutsu	36	01	01390	01820	01390
01398	喜茂別町	きもべつちょう	Kimobetsu Town	喜茂別	きもべつ	Kimobetsu	35	01	01390	01820	01390
01399	京極町	きょうごくちょう	Kyogoku Town	京極	きょうごく	Kyogoku	35	01	01390	01820	01390
01400	倶知安町	くっちゃんちょう	Kutchan Town	倶知安	くっちゃん	Kutchan	35	01	01390	01820	01390
01401	共和町	きょうわちょう	Kyowa Town	共和	きょうわ	Kyowa	35	01	01390	01821	01390
01402	岩内町	いわないちょう	Iwanai Town	岩内	いわない	Iwanai	35	01	01390	01821	01390
01403	泊村	とまりむら	Tomari Village	泊	とまり	Tomari	36	01	01390	01822	01390
01404	神恵内村	かもえないむら	Kamoenai Village	神恵内	かもえない	Kamoenai	36	01	01390	01822	01390
01405	積丹町	しゃこたんちょう	Shakotan Town	積丹	しゃこたん	Shakotan	35	01	01390	01823	01390
01406	古平町	ふるびらちょう	Furubira Town	古平	ふるびら	Furubira	35	01	01390	01824	01390
01407	仁木町	にきちょう	Niki Town	仁木	にき	Niki	35	01	01390	01825	01390
01408	余市町	よいちちょう	Yoichi Town	余市	よいち	Yoichi	35	01	01390	01825	01390
01409	赤井川村	あかいがわむら	Akaigawa Village	赤井川	あかいがわ	Akaigawa	36	01	01390	01825	01390
01423	南幌町	なんぽろちょう	Nanporo Town	南幌	なんぽろ	Nanporo	35	01	01420	01826	01420
01424	奈井江町	ないえちょう	Naie Town	奈井江	ないえ	Naie	35	01	01420	01826	01420
01425	上砂川町	かみすながわちょう	Kamisunagawa Town	上砂川	かみすながわ	Kamisunagawa	35	01	01420	01826	01420
01427	由仁町	ゆにちょう	Yuni Town	由仁	ゆに	Yuni	35	01	01420	01827	01420
01428	長沼町	ながぬまちょう	Naganuma Town	長沼	ながぬま	Naganuma	35	01	01420	01827	01420
01429	栗山町	くりやまちょう	Kuriyama Town	栗山	くりやま	Kuriyama	35	01	01420	01827	01420
01430	月形町	つきがたちょう	Tsukigata Town	月形	つきがた	Tsukigata	35	01	01420	01828	01420
01431	浦臼町	うらうすちょう	Urausu Town	浦臼	うらうす	Urausu	35	01	01420	01828	01420
01432	新十津川町	しんとつかわちょう	Shintotsukawa Town	新十津川	しんとつかわ	Shintotsukawa	35	01	01420	01828	01420
01433	妹背牛町	もせうしちょう	Moseushi Town	妹背牛	もせうし	Moseushi	35	01	01420	01829	01420
01434	秩父別町	ちっぷべつちょう	Chippubetsu Town	秩父別	ちっぷべつ	Chippubetsu	35	01	01420	01829	01420
01436	雨竜町	うりゅうちょう	Uryu Town	雨竜	うりゅう	Uryu	35	01	01420	01829	01420
01437	北竜町	ほくりゅうちょう	Hokuryu Town	北竜	ほくりゅう	Hokuryu	35	01	01420	01829	01420
01438	沼田町	ぬまたちょう	Numata Town	沼田	ぬまた	Numata	35	01	01420	01829	01420
01452	鷹栖町	たかすちょう	Takasu Town	鷹栖	たかす	Takasu	35	01	01450	01830	01450
01453	東神楽町	ひがしかぐらちょう	Higashikagura Town	東神楽	ひがしかぐら	Higashikagura	35	01	01450	01830	01450
01454	当麻町	とうまちょう	Toma Town	当麻	とうま	Toma	35	01	01450	01830	01450
01455	比布町	ぴっぷちょう	Pippu Town	比布	ぴっぷ	Pippu	35	01	01450	01830	01450
01456	愛別町	あいべつちょう	Aibetsu Town	愛別	あいべつ	Aibetsu	35	01	01450	01830	01450
01457	上川町	かみかわちょう	Kamikawa Town	上川	かみかわ	Kamikawa	35	01	01450	01830	01450
01458	東川町	ひがしかわちょう	Higashikawa Town	東川	ひがしかわ	Higashikawa	35	01	01450	01830	01450
01459	美瑛町	びえいちょう	Biei Town	美瑛	びえい	Biei	35	01	01450	01830	01450
01460	上富良野町	かみふらのちょう	Kamifurano Town	上富良野	かみふらの	Kamifurano	35	01	01450	01826	01450
01461	中富良野町	なかふらのちょう	Nakafurano Town	中富良野	なかふらの	Nakafurano	35	01	01450	01826	01450
01462	南富良野町	みなみふらのちょう	Minamifurano Town	南富良野	みなみふらの	Minamifurano	35	01	01450	01826	01450
01463	占冠村	しむかっぷむら	Shimukappu Village	占冠	しむかっぷ	Shimukappu	36	01	01450	01831	01450
01464	和寒町	わっさむちょう	Wassamu Town	和寒	わっさむ	Wassamu	35	01	01450	01832	01450
01465	剣淵町	けんぶちちょう	Kenbuchi Town	剣淵	けんぶち	Kenbuchi	35	01	01450	01832	01450
01468	下川町	しもかわちょう	Shimokawa Town	下川	しもかわ	Shimokawa	35	01	01450	01832	01450
01469	美深町	びふかちょう	Bifuka Town	美深	びふか	Bifuka	35	01	01450	01833	01450
01470	音威子府村	おといねっぷむら	Otoineppu Village	音威子府	おといねっぷ	Otoineppu	36	01	01450	01833	01450
01471	中川町	なかがわちょう	Nakagawa Town	中川	なかがわ	Nakagawa	35	01	01450	01833	01450
01472	幌加内町	ほろかないちょう	Horokanai Town	幌加内	ほろかない	Horokanai	35	01	01450	01829	01450
01481	増毛町	ましけちょう	Mashike Town	増毛	ましけ	Mashike	35	01	01480	01834	01480
01482	小平町	おびらちょう	Obira Town	小平	おびら	Obira	35	01	01480	01835	01480
01483	苫前町	とままえちょう	Tomamae Town	苫前	とままえ	Tomamae	35	01	01480	01836	01480
01484	羽幌町	はぼろちょう	Haboro Town	羽幌	はぼろ	Haboro	35	01	01480	01836	01480
01485	初山別村	しょさんべつむら	Shosanbetsu Village	初山別	しょさんべつ	Shosanbetsu	36	01	01480	01836	01480
01486	遠別町	えんべつちょう	Enbetsu Town	遠別	えんべつ	Enbetsu	35	01	01480	01837	01480
01487	天塩町	てしおちょう	Teshio Town	天塩	てしお	Teshio	35	01	01480	01837	01480
01511	猿払村	さるふつむら	Sarufutsu Village	猿払	さるふつ	Sarufutsu	36	01	01510	01838	01510
01512	浜頓別町	はまとんべつちょう	Hamatonbetsu Town	浜頓別	はまとんべつ	Hamatonbetsu	35	01	01510	01839	01510
01513	中頓別町	なかとんべつちょう	Nakatonbetsu Town	中頓別	なかとんべつ	Nakatonbetsu	35	01	01510	01839	01510
01514	枝幸町	えさしちょう	Esashi Town	枝幸	えさし	Esashi	35	01	01510	01839	01510
01516	豊富町	とよとみちょう	Toyotomi Town	豊富	とよとみ	Toyotomi	35	01	01510	01837	01510
01517	礼文町	れぶんちょう	Rebun Town	礼文	れぶん	Rebun	35	01	01510	01840	01510
01518	利尻町	りしりちょう	Rishiri Town	利尻	りしり	Rishiri	35	01	01510	01841	01510
01519	利尻富士町	りしりふじちょう	Rishirifuji Town	利尻富士	りしりふじ	Rishirifuji	35	01	01510	01841	01510
01520	幌延町	ほろのべちょう	Horonobe Town	幌延	ほろのべ	Horonobe	35	01	01510	01837	01510
01543	美幌町	びほろちょう	Bihoro Town	美幌	びほろ	Bihoro	35	01	01540	01842	01540
01544	津別町	つべつちょう	Tsubetsu Town	津別	つべつ	Tsubetsu	35	01	01540	01842	01540
01545	斜里町	しゃりちょう	Shari Town	斜里	しゃり	Shari	35	01	01540	01843	01540
01546	清里町	きよさとちょう	Kiyosato Town	清里	きよさと	Kiyosato	35	01	01540	01843	01540
01547	小清水町	こしみずちょう	Koshimizu Town	小清水	こしみず	Koshimizu	35	01	01540	01843	01540
01549	訓子府町	くんねっぷちょう	Kunneppu Town	訓子府	くんねっぷ	Kunneppu	35	01	01540	01844	01540
01550	置戸町	おけとちょう	Oketo Town	置戸	おけと	Oketo	35	01	01540	01844	01540
01552	佐呂間町	さろまちょう	Saroma Town	佐呂間	さろま	Saroma	35	01	01540	01844	01540
01555	遠軽町	えんがるちょう	Engaru Town	遠軽	えんがる	Engaru	35	01	01540	01845	01540
01559	湧別町	ゆうべつちょう	Yubetsu Town	湧別	ゆうべつ	Yubetsu	35	01	01540	01845	01540
01560	滝上町	たきのうえちょう	Takinoue Town	滝上	たきのうえ	Takinoue	35	01	01540	01845	01540
01561	興部町	おこっぺちょう	Okoppe Town	興部	おこっぺ	Okoppe	35	01	01540	01845	01540
01562	西興部村	にしおこっぺむら	Nishiokoppe Village	西興部	にしおこっぺ	Nishiokoppe	36	01	01540	01845	01540
01563	雄武町	おうむちょう	Omu Town	雄武	おうむ	Omu	35	01	01540	01845	01540
01564	大空町	おおぞらちょう	Ozora Town	大空	おおぞら	Ozora	35	01	01540	01842	01540
01571	豊浦町	とようらちょう	Toyoura Town	豊浦	とようら	Toyoura	35	01	01570	01820	01570
01575	壮瞥町	そうべつちょう	Sobetsu Town	壮瞥	そうべつ	Sobetsu	35	01	01570	01846	01570
01578	白老町	しらおいちょう	Shiraoi Town	白老	しらおい	Shiraoi	35	01	01570	01848	01570
01581	厚真町	あつまちょう	Atsuma Town	厚真	あつま	Atsuma	35	01	01570	01831	01570
01584	洞爺湖町	とうやこちょう	Toyako Town	洞爺湖	とうやこ	Toyako	35	01	01570	01820	01570
01585	安平町	あびらちょう	Abira Town	安平	あびら	Abira	35	01	01570	01831	01570
01586	むかわ町	むかわちょう	Mukawa Town	むかわ	むかわ	Mukawa	35	01	01570	01831	01570
01601	日高町	ひだかちょう	Hidaka Town	日高	ひだか	Hidaka	35	01	01600	01849	01600
01602	平取町	びらとりちょう	Biratori Town	平取	びらとり	Biratori	35	01	01600	01849	01600
01604	新冠町	にいかっぷちょう	Niikappu Town	新冠	にいかっぷ	Niikappu	35	01	01600	01850	01600
01607	浦河町	うらかわちょう	Urakawa Town	浦河	うらかわ	Urakawa	35	01	01600	01853	01600
01608	様似町	さまにちょう	Samani Town	様似	さまに	Samani	35	01	01600	01854	01600
01609	えりも町	えりもちょう	Erimo Town	えりも	えりも	Erimo	35	01	01600	01855	01600
01610	新ひだか町	しんひだかちょう	Shinhidaka Town	新ひだか	しんひだか	Shinhidaka	35	01	01600	01876	01600
01631	音更町	おとふけちょう	Otofuke Town	音更	おとふけ	Otofuke	35	01	01630	01856	01630
01632	士幌町	しほろちょう	Shihoro Town	士幌	しほろ	Shihoro	35	01	01630	01856	01630
01633	上士幌町	かみしほろちょう	Kamishihoro Town	上士幌	かみしほろ	Kamishihoro	35	01	01630	01856	01630
01634	鹿追町	しかおいちょう	Shikaoi Town	鹿追	しかおい	Shikaoi	35	01	01630	01856	01630
01635	新得町	しんとくちょう	Shintoku Town	新得	しんとく	Shintoku	35	01	01630	01857	01630
01636	清水町	しみずちょう	Shimizu Town	清水	しみず	Shimizu	35	01	01630	01857	01630
01637	芽室町	めむろちょう	Memuro Town	芽室	めむろ	Memuro	35	01	01630	01858	01630
01638	中札内村	なかさつないむら	Nakasatsunai Village	中札内	なかさつない	Nakasatsunai	36	01	01630	01858	01630
01639	更別村	さらべつむら	Sarabetsu Village	更別	さらべつ	Sarabetsu	36	01	01630	01858	01630
01641	大樹町	たいきちょう	Taiki Town	大樹	たいき	Taiki	35	01	01630	01859	01630
01642	広尾町	ひろおちょう	Hiroo Town	広尾	ひろお	Hiroo	35	01	01630	01859	01630
01643	幕別町	まくべつちょう	Makubetsu Town	幕別	まくべつ	Makubetsu	35	01	01630	01860	01630
01644	池田町	いけだちょう	Ikeda Town	池田	いけだ	Ikeda	35	01	01630	01860	01630
01645	豊頃町	とよころちょう	Toyokoro Town	豊頃	とよころ	Toyokoro	35	01	01630	01860	01630
01646	本別町	ほんべつちょう	Honbetsu Town	本別	ほんべつ	Honbetsu	35	01	01630	01860	01630
01647	足寄町	あしょろちょう	Ashoro Town	足寄	あしょろ	Ashoro	35	01	01630	01861	01630
01648	陸別町	りくべつちょう	Rikubetsu Town	陸別	りくべつ	Rikubetsu	35	01	01630	01861	01630
01649	浦幌町	うらほろちょう	Urahoro Town	浦幌	うらほろ	Urahoro	35	01	01630	01862	01630
01661	釧路町	くしろちょう	Kushiro Town	釧路	くしろ	Kushiro	35	01	01660	01863	01660
01662	厚岸町	あっけしちょう	Akkeshi Town	厚岸	あっけし	Akkeshi	35	01	01660	01864	01660
01663	浜中町	はまなかちょう	Hamanaka Town	浜中	はまなか	Hamanaka	35	01	01660	01864	01660
01664	標茶町	しべちゃちょう	Shibecha Town	標茶	しべちゃ	Shibecha	35	01	01660	01865	01660
01665	弟子屈町	てしかがちょう	Teshikaga Town	弟子屈	てしかが	Teshikaga	35	01	01660	01865	01660
01667	鶴居村	つるいむら	Tsurui Village	鶴居	つるい	Tsurui	36	01	01660	01866	01660
01668	白糠町	しらぬかちょう	Shiranuka Town	白糠	しらぬか	Shiranuka	35	01	01660	01867	01660
01691	別海町	べつかいちょう	Betsukai Town	別海	べつかい	Betsukai	35	01	01690	01868	01690
01692	中標津町	なかしべつちょう	Nakashibetsu Town	中標津	なかしべつ	Nakashibetsu	35	01	01690	01869	01690
01693	標津町	しべつちょう	Shibetsu Town	標津	しべつ	Shibetsu	35	01	01690	01869	01690
01694	羅臼町	らうすちょう	Rausu Town	羅臼	らうす	Rausu	35	01	01690	01870	01690
01695	色丹村	しこたんむら	Shikotan Village	色丹	しこたん	Shikotan	36	01	01690	01871	01690
01696	泊村	とまりむら	Tomari Village	泊	とまり	Tomari	36	01	01690	01872	01690
01697	留夜別村	るよべつむら	Ruyobetsu Village	留夜別	るよべつ	Ruyobetsu	36	01	01690	01872	01690
01698	留別村	るべつむら	Rubetsu Village	留別	るべつ	Rubetsu	36	01	01690	01873	01690
01699	紗那村	しゃなむら	Shana Village	紗那	しゃな	Shana	36	01	01690	01874	01690
01700	蘂取村	しべとろむら	Shibetoro Village	蘂取	しべとろ	Shibetoro	36	01	01690	01875	01690
02201	青森市	あおもりし	Aomori City	青森	あおもり	Aomori	32	02	02200		
02202	弘前市	ひろさきし	Hirosaki City	弘前	ひろさき	Hirosaki	32	02	02200		
02203	八戸市	はちのへし	Hachinohe City	八戸	はちのへ	Hachinohe	32	02	02200		
02204	黒石市	くろいしし	Kuroishi City	黒石	くろいし	Kuroishi	32	02	02200		
02205	五所川原市	ごしょがわらし	Goshogawara City	五所川原	ごしょがわら	Goshogawara	32	02	02200		
02206	十和田市	とわだし	Towada City	十和田	とわだ	Towada	32	02	02200		
02207	三沢市	みさわし	Misawa City	三沢	みさわ	Misawa	32	02	02200		
02208	むつ市	むつし	Mutsu City	むつ	むつ	Mutsu	32	02	02200		
02209	つがる市	つがるし	Tsugaru City	つがる	つがる	Tsugaru	32	02	02200		
02210	平川市	ひらかわし	Hirakawa City	平川	ひらかわ	Hirakawa	32	02	02200		
02301	平内町	ひらないまち	Hiranai Town	平内	ひらない	Hiranai	34	02	02300	02300	
02303	今別町	いまべつまち	Imabetsu Town	今別	いまべつ	Imabetsu	34	02	02300	02300	
02304	蓬田村	よもぎたむら	Yomogita Village	蓬田	よもぎた	Yomogita	36	02	02300	02300	
02307	外ヶ浜町	そとがはままち	Sotogahama Town	外ヶ浜	そとがはま	Sotogahama	34	02	02300	02300	
02321	鰺ヶ沢町	あじがさわまち	Ajigasawa Town	鰺ヶ沢	あじがさわ	Ajigasawa	34	02	02320	02320	
02323	深浦町	ふかうらまち	Fukaura Town	深浦	ふかうら	Fukaura	34	02	02320	02320	
02343	西目屋村	にしめやむら	Nishimeya Village	西目屋	にしめや	Nishimeya	36	02	02340	02340	
02361	藤崎町	ふじさきまち	Fujisaki Town	藤崎	ふじさき	Fujisaki	34	02	02360	02360	
02362	大鰐町	おおわにまち	Owani Town	大鰐	おおわに	Owani	34	02	02360	02360	
02367	田舎館村	いなかだてむら	Inakadate Village	田舎館	いなかだて	Inakadate	36	02	02360	02360	
02381	板柳町	いたやなぎまち	Itayanagi Town	板柳	いたやなぎ	Itayanagi	34	02	02380	02380	
02384	鶴田町	つるたまち	Tsuruta Town	鶴田	つるた	Tsuruta	34	02	02380	02380	
02387	中泊町	なかどまりまち	Nakadomari Town	中泊	なかどまり	Nakadomari	34	02	02380	02380	
02401	野辺地町	のへじまち	Noheji Town	野辺地	のへじ	Noheji	34	02	02400	02400	
02402	七戸町	しちのへまち	Shichinohe Town	七戸	しちのへ	Shichinohe	34	02	02400	02400	
02405	六戸町	ろくのへまち	Rokunohe Town	六戸	ろくのへ	Rokunohe	34	02	02400	02400	
02406	横浜町	よこはままち	Yokohama Town	横浜	よこはま	Yokohama	34	02	02400	02400	
02408	東北町	とうほくまち	Tohoku Town	東北	とうほく	Tohoku	34	02	02400	02400	
02411	六ヶ所村	ろっかしょむら	Rokkasho Village	六ヶ所	ろっかしょ	Rokkasho	36	02	02400	02400	
02412	おいらせ町	おいらせちょう	Oirase Town	おいらせ	おいらせ	Oirase	35	02	02400	02400	
02423	大間町	おおままち	Oma Town	大間	おおま	Oma	34	02	02420	02420	
02424	東通村	ひがしどおりむら	Higashidori Village	東通	ひがしどおり	Higashidori	36	02	02420	02420	
02425	風間浦村	かざまうらむら	Kazamaura Village	風間浦	かざまうら	Kazamaura	36	02	02420	02420	
02426	佐井村	さいむら	Sai Village	佐井	さい	Sai	36	02	02420	02420	
02441	三戸町	さんのへまち	Sannohe Town	三戸	さんのへ	Sannohe	34	02	02440	02440	
02442	五戸町	ごのへまち	Gonohe Town	五戸	ごのへ	Gonohe	34	02	02440	02440	
02443	田子町	たっこまち	Takko Town	田子	たっこ	Takko	34	02	02440	02440	
02445	南部町	なんぶちょう	Nanbu Town	南部	なんぶ	Nanbu	35	02	02440	02440	
02446	階上町	はしかみちょう	Hashikami Town	階上	はしかみ	Hashikami	35	02	02440	02440	
02450	新郷村	しんごうむら	Shingo Village	新郷	しんごう	Shingo	36	02	02440	02440	
03201	盛岡市	もりおかし	Morioka City	盛岡	もりおか	Morioka	32	03	03200		
03202	宮古市	みやこし	Miyako City	宮古	みやこ	Miyako	32	03	03200		
03203	大船渡市	おおふなとし	Ofunato City	大船渡	おおふなと	Ofunato	32	03	03200		
03205	花巻市	はなまきし	Hanamaki City	花巻	はなまき	Hanamaki	32	03	03200		
03206	北上市	きたかみし	Kitakami City	北上	きたかみ	Kitakami	32	03	03200		
03207	久慈市	くじし	Kuji City	久慈	くじ	Kuji	32	03	03200		
03208	遠野市	とおのし	Tono City	遠野	とおの	Tono	32	03	03200		
03209	一関市	いちのせきし	Ichinoseki City	一関	いちのせき	Ichinoseki	32	03	03200		
03210	陸前高田市	りくぜんたかたし	Rikuzentakata City	陸前高田	りくぜんたかた	Rikuzentakata	32	03	03200		
03211	釜石市	かまいしし	Kamaishi City	釜石	かまいし	Kamaishi	32	03	03200		
03213	二戸市	にのへし	Ninohe City	二戸	にのへ	Ninohe	32	03	03200		
03214	八幡平市	はちまんたいし	Hachimantai City	八幡平	はちまんたい	Hachimantai	32	03	03200		
03215	奥州市	おうしゅうし	Oshu City	奥州	おうしゅう	Oshu	32	03	03200		
03216	滝沢市	たきざわし	Takizawa City	滝沢	たきざわ	Takizawa	32	03	03200		
03301	雫石町	しずくいしちょう	Shizukuishi Town	雫石	しずくいし	Shizukuishi	35	03	03300	03300	
03302	葛巻町	くずまきまち	Kuzumaki Town	葛巻	くずまき	Kuzumaki	34	03	03300	03300	
03303	岩手町	いわてまち	Iwate Town	岩手	いわて	Iwate	34	03	03300	03300	
03321	紫波町	しわちょう	Shiwa Town	紫波	しわ	Shiwa	35	03	03320	03320	
03322	矢巾町	やはばちょう	Yahaba Town	矢巾	やはば	Yahaba	35	03	03320	03320	
03366	西和賀町	にしわがまち	Nishiwaga Town	西和賀	にしわが	Nishiwaga	34	03	03360	03360	
03381	金ケ崎町	かねがさきちょう	Kanegasaki Town	金ケ崎	かねがさき	Kanegasaki	35	03	03380	03380	
03402	平泉町	ひらいずみちょう	Hiraizumi Town	平泉	ひらいずみ	Hiraizumi	35	03	03400	03400	
03441	住田町	すみたちょう	Sumita Town	住田	すみた	Sumita	35	03	03440	03440	
03461	大槌町	おおつちちょう	Otsuchi Town	大槌	おおつち	Otsuchi	35	03	03460	03460	
03482	山田町	やまだまち	Yamada Town	山田	やまだ	Yamada	34	03	03480	03480	
03483	岩泉町	いわいずみちょう	Iwaizumi Town	岩泉	いわいずみ	Iwaizumi	35	03	03480	03480	
03484	田野畑村	たのはたむら	Tanohata Village	田野畑	たのはた	Tanohata	36	03	03480	03480	
03485	普代村	ふだいむら	Fudai Village	普代	ふだい	Fudai	36	03	03480	03480	
03501	軽米町	かるまいまち	Karumai Town	軽米	かるまい	Karumai	34	03	03500	03500	
03503	野田村	のだむら	Noda Village	野田	のだ	Noda	36	03	03500	03500	
03506	九戸村	くのへむら	Kunohe Village	九戸	くのへ	Kunohe	36	03	03500	03500	
03507	洋野町	ひろのちょう	Hirono Town	洋野	ひろの	Hirono	35	03	03500	03500	
03524	一戸町	いちのへまち	Ichinohe Town	一戸	いちのへ	Ichinohe	34	03	03520	03520	
04100	仙台市	せんだいし	Sendai City	仙台	せんだい	Sendai	31	04	04100		
04202	石巻市	いしのまきし	Ishinomaki City	石巻	いしのまき	Ishinomaki	32	04	04200		
04203	塩竈市	しおがまし	Shiogama City	塩竈	しおがま	Shiogama	32	04	04200		
04205	気仙沼市	けせんぬまし	Kesennuma City	気仙沼	けせんぬま	Kesennuma	32	04	04200		
04206	白石市	しろいしし	Shiroishi City	白石	しろいし	Shiroishi	32	04	04200		
04207	名取市	なとりし	Natori City	名取	なとり	Natori	32	04	04200		
04208	角田市	かくだし	Kakuda City	角田	かくだ	Kakuda	32	04	04200		
04209	多賀城市	たがじょうし	Tagajo City	多賀城	たがじょう	Tagajo	32	04	04200		
04211	岩沼市	いわぬまし	Iwanuma City	岩沼	いわぬま	Iwanuma	32	04	04200		
04212	登米市	とめし	Tome City	登米	とめ	Tome	32	04	04200		
04213	栗原市	くりはらし	Kurihara City	栗原	くりはら	Kurihara	32	04	04200		
04214	東松島市	ひがしまつしまし	Higashimatsushima City	東松島	ひがしまつしま	Higashimatsushima	32	04	04200		
04215	大崎市	おおさきし	Osaki City	大崎	おおさき	Osaki	32	04	04200		
04216	富谷市	とみやし	Tomiya City	富谷	とみや	Tomiya	32	04	04200		
04301	蔵王町	ざおうまち	Zao Town	蔵王	ざおう	Zao	34	04	04300	04300	
